# SIMULATED DATA — generated by swarm-lmd/swarm.py, seed 20260813. Evidence about this model, NOT about the world.
swarm,J,agent,depth,R_from_root,U,d_enc,d_dec,E_UDD,fidelity
35,20.0,265,2,0.28543595,0.34506277,0.40475433,0.80994207,0.11312109,0.077478647986
35,20.0,47,2,0.30383429,0.4858779,0.36550664,0.54864897,0.09743545,0.035980811529
35,20.0,1358,2,0.31622777,1.28988956,0.86934655,0.62572175,0.70166,0.180157980226
35,20.0,102,2,0.28543595,0.33061627,0.87978022,0.48944396,0.14236439,0.101768585657
35,20.0,899,2,0.30383429,0.04798622,0.85470579,0.65971052,0.02705743,0.101169864362
35,20.0,157,2,0.28543595,0.64951639,0.54120438,0.94651902,0.33272142,0.121067402228
35,20.0,12,2,0.26161582,2.03808051,0.80434913,0.33305168,0.54598104,0.063312986377
35,20.0,11,2,0.26505198,1.29191493,0.48084054,0.65129896,0.40459022,0.074014708879
35,20.0,49,2,0.30383429,0.60660539,0.8237225,0.2779004,0.13885975,0.041072506552
35,20.0,52,2,0.28563238,2.41943693,0.67034118,0.58732074,0.95254509,0.083941325187
35,20.0,8,2,0.26617422,0.90574657,0.81190319,0.739723,0.54397641,0.128049520256
35,20.0,53,2,0.30383429,0.31691546,0.76564803,0.90297844,0.21910383,0.124047397684
35,20.0,56,2,0.25006662,2.14771169,0.74316334,0.50321365,0.80317961,0.088383921927
35,20.0,63,2,0.23481937,1.92377884,0.92319505,0.92289722,1.63908679,0.18165668739
35,20.0,18,2,0.30383429,0.53355301,0.73660178,0.65327359,0.25674704,0.086339389696
35,20.0,28,2,0.30383429,0.062967,0.6570034,0.90470004,0.03742702,0.106648152936
35,20.0,23,2,0.24312539,0.85714217,0.60169101,0.89001926,0.45901385,0.126563798592
35,20.0,22,2,0.30383429,1.06802382,0.86707756,0.82805467,0.76682788,0.128824380042
35,20.0,16,2,0.30383429,0.21288288,0.8062418,0.49650288,0.08521731,0.07182376889
35,20.0,1472,3,0.33545986,3.50757062,0.80921199,0.6376657,1.80993005,0.043434951153
35,20.0,2045,3,0.30573984,1.23179515,0.77946175,0.36954373,0.35481268,0.049293751753
35,20.0,1486,3,0.28456431,27.72647351,0.82143766,0.78064273,17.77958279,0.109738282402
35,20.0,1785,3,0.36274765,8.79929503,0.6730023,0.92007896,5.44865778,0.063517805082
35,20.0,1685,3,0.36274765,0.80826204,0.88728258,0.62437482,0.44777467,0.054477768893
35,20.0,3954,3,0.38729833,0.59008853,0.88257269,0.74445752,0.38771052,0.096442495108
35,20.0,1532,3,0.28757165,3.72745514,0.8240308,0.58588079,1.79955502,0.041808103453
35,20.0,108,3,0.33031796,0.56955334,0.58983039,0.71755627,0.24105576,0.051015636529
35,20.0,109,3,0.30573984,0.81629626,0.50188978,0.86324566,0.35366377,0.074143654054
35,20.0,111,3,0.2830963,1.18471537,0.67275177,0.43730875,0.34854354,0.05034707521
35,20.0,103,3,0.30573984,1.67163629,0.74721774,0.8345587,1.04242748,0.106717413468
35,20.0,1748,3,0.30573984,0.73308825,0.82591525,0.94070243,0.56956594,0.13295937931
35,20.0,93,3,0.30573984,2.94074873,0.60223321,0.57438492,1.0172452,0.059196899139
35,20.0,90,3,0.30573984,5.83041236,0.69669948,0.71177318,2.89125486,0.084862990653
35,20.0,89,3,0.37724697,7.44814784,0.82815735,0.92991818,5.73595704,0.026389991892
35,20.0,84,3,0.34534202,7.6264135,0.57050164,0.52509054,2.28460666,0.015807418506
35,20.0,86,3,0.262692,4.39523984,0.6883299,0.62344542,1.8861562,0.073438924099
35,20.0,72,3,0.30573984,0.33614967,0.9488834,0.98329122,0.3136373,0.159671071038
35,20.0,70,3,0.30573984,1.75031169,0.75005231,0.7288739,0.95688412,0.093556761857
35,20.0,2596,3,0.3242532,3.40555382,0.67347116,0.68119694,1.56235397,0.079369524732
35,20.0,1119,3,0.27106613,1.92024208,0.77585461,0.53549137,0.79779039,0.071099090455
35,20.0,2569,3,0.28456431,1.06789355,0.59517468,0.60726617,0.38596818,0.061852144827
35,20.0,2540,3,0.36274765,2.82876845,0.74856521,0.83053384,1.75867007,0.07091226643
35,20.0,1181,3,0.37724697,3.32620303,0.83015748,0.93443719,2.58023555,0.095174227967
35,20.0,1156,3,0.362593,2.93565535,0.78389639,0.54727269,1.25941109,0.04946526822
35,20.0,2351,3,0.362593,0.83750135,0.54250378,0.66338374,0.30140684,0.039660754979
35,20.0,2286,3,0.36274765,2.06470208,0.75684215,0.34482812,0.53884688,0.020863852471
35,20.0,1303,3,0.27106613,0.96519045,0.5663171,0.56680571,0.30981819,0.054931963229
35,20.0,1301,3,0.37724697,0.45140522,0.29939688,0.71579227,0.09673884,0.025507571616
35,20.0,1076,3,0.36274765,2.52277899,0.90605596,0.8455871,1.93282519,0.061249125561
35,20.0,127,3,0.30573984,2.5378901,0.86071607,0.73273411,1.60058644,0.107928850112
35,20.0,132,3,0.24058662,3.42032007,0.83378619,0.80011791,2.28178875,0.11416682258
35,20.0,134,3,0.33545986,0.70854966,0.86044646,0.8838962,0.53888416,0.064019030055
35,20.0,129,3,0.33545986,4.41106864,0.68685898,0.82735597,2.50670829,0.047834798805
35,20.0,128,3,0.33414251,0.61904532,0.73601969,0.80927881,0.36873134,0.092815453645
35,20.0,929,3,0.33545986,6.55100284,0.88825457,0.55368408,3.22186449,0.041398390138
35,20.0,2847,3,0.2830963,0.41582743,0.90419048,0.81806682,0.30758266,0.126584327281
35,20.0,924,3,0.36274765,1.06928758,0.68210028,0.41371156,0.30174523,0.022559652628
35,20.0,915,3,0.29686316,0.33894137,0.61600991,0.47876065,0.09996103,0.017783189132
35,20.0,884,3,0.34677449,1.04000368,0.90491937,0.67281383,0.6331982,0.042917412872
35,20.0,885,3,0.30573984,0.54499472,0.86695818,0.58537281,0.27658141,0.086848420784
35,20.0,3021,3,0.2830963,3.15143807,0.5098353,0.80699152,1.29660489,0.070409312938
35,20.0,814,3,0.362593,0.27599971,0.47883573,0.63198268,0.0835219,0.03429351239
35,20.0,824,3,0.28456431,0.79578395,0.71875027,0.76371185,0.43682022,0.093937452899
35,20.0,2774,3,0.30573984,5.27404027,0.63816655,0.56872394,1.91416331,0.062110750245
35,20.0,2723,3,0.30573984,3.70557223,0.55238355,0.67360058,1.3787911,0.063675800898
35,20.0,2787,3,0.362593,0.14873217,0.87824756,0.70785772,0.09246297,0.06851036945
35,20.0,2796,3,0.38729833,2.82769557,0.48194769,0.96356095,1.31314217,0.068164322851
35,20.0,2766,3,0.27348742,2.12269632,0.57346198,0.63987217,0.7789072,0.06279558024
35,20.0,154,3,0.30573984,1.1925099,0.41461063,0.70073214,0.34646109,0.049719150995
35,20.0,1070,3,0.30573984,0.92867422,0.63116706,0.78690941,0.46124583,0.084996353264
35,20.0,693,3,0.36274765,0.63174513,0.57508999,0.42640251,0.15491642,0.019603882113
35,20.0,728,3,0.34534202,0.91733554,0.66527881,0.8730563,0.5328122,0.03064896448
35,20.0,718,3,0.28191229,0.51798992,0.56363878,0.82686469,0.24141076,0.056176608326
35,20.0,765,3,0.34534202,0.30226799,0.49663472,0.59251601,0.08894659,0.015527696287
35,20.0,739,3,0.30573984,0.54757335,0.81380662,0.86555629,0.38570817,0.120544600402
35,20.0,778,3,0.3242532,3.8857035,0.73070431,0.94444252,2.68155591,0.119393116754
35,20.0,776,3,0.30573984,0.10289132,0.8059882,0.85199609,0.07065535,0.117516138437
35,20.0,3236,3,0.34677449,3.9284589,0.86977998,0.81640217,2.78956043,0.050054404215
35,20.0,172,3,0.33031796,0.33232035,0.31532413,0.41016102,0.04298021,0.015589486095
35,20.0,177,3,0.30573984,0.32879189,0.86649369,0.68433278,0.19496374,0.101476148873
35,20.0,3352,3,0.38729833,3.00729195,0.44866865,0.58439942,0.78851706,0.008009132452
35,20.0,2089,3,0.34763302,4.12769189,0.71059061,0.87528635,2.56730158,0.075850469413
35,20.0,2058,3,0.362593,0.4927704,0.76847796,0.79275204,0.30020187,0.067137036678
35,20.0,2175,3,0.30573984,0.83215401,0.55320766,0.41773047,0.19230388,0.03954718422
35,20.0,1419,3,0.2830963,0.63657236,0.85211787,0.73243886,0.39730024,0.106807630867
35,20.0,112,3,0.27400138,3.81663913,0.96714032,0.76795448,2.83469324,0.127103116295
35,20.0,2199,3,0.33545986,0.70936922,0.50366398,0.41843017,0.14949829,0.01773976475
35,20.0,1384,3,0.362593,1.642185,0.80804623,0.76190604,1.0110199,0.082089571901
35,20.0,1352,3,0.3242532,2.02728265,0.72326755,0.74923905,1.09858505,0.093752201043
35,20.0,1331,3,0.30573984,1.23088617,0.74613265,0.60102303,0.55198217,0.076742931082
35,20.0,2259,3,0.36274765,4.73198383,0.93620649,0.19358103,0.85758602,0.01782158861
35,20.0,2328,3,0.30573984,0.53450677,0.74737639,0.76106877,0.30403003,0.097340708416
35,20.0,83,3,0.30573984,0.23920302,0.51423229,0.99192223,0.1220123,0.087290743864
35,20.0,82,3,0.34534202,3.88759578,0.43326021,0.67028375,1.12898613,0.015324184229
35,20.0,67,3,0.30573984,0.44994836,0.76621049,0.89416296,0.30826729,0.117245449111
35,20.0,6,3,0.33057679,0.38129684,0.48821873,0.5039795,0.09381894,0.021307625977
35,20.0,1698,3,0.3242532,2.05580212,0.49984458,0.90389214,0.92882289,0.078165244532
35,20.0,4,3,0.33057679,1.37045642,0.88357775,0.92927734,1.12526639,0.071104630062
35,20.0,1616,3,0.38729833,2.62837272,0.53064535,0.42118005,0.58743404,0.038347438701
35,20.0,1733,3,0.30573984,4.18595664,0.78044205,0.28402157,0.9278691,0.037933526075
35,20.0,81,3,0.28456431,1.86237435,0.8041773,0.79020075,1.18346721,0.10874779975
35,20.0,66,3,0.37724697,0.78825732,0.55850954,0.76308077,0.33594572,0.05034999838
35,20.0,382,3,0.30573984,0.74722022,0.73981176,0.61024951,0.33734734,0.077260924577
35,20.0,411,3,0.30573984,0.17866905,0.4046407,0.78964205,0.05708857,0.054680321072
35,20.0,391,3,0.37724697,0.50674621,0.69685329,0.81668269,0.28839333,0.022261612047
35,20.0,3734,3,0.362593,0.55388657,0.62748312,0.54106469,0.18804945,0.045269073632
35,20.0,497,3,0.30573984,1.65459988,0.58997455,0.86731702,0.84665044,0.087567384115
35,20.0,463,3,0.362593,0.4410749,0.74080854,0.83897244,0.27413597,0.060239049895
35,20.0,3499,3,0.30573984,0.46460379,0.96926347,0.90469817,0.40740683,0.150064091755
35,20.0,493,3,0.33545986,1.83644367,0.81129324,0.80521474,1.19968489,0.054988712016
35,20.0,638,3,0.28431935,4.48133278,0.47098107,0.54785479,1.15631486,0.013615662374
35,20.0,545,3,0.3242532,1.34054266,0.68719665,0.85488211,0.78753145,0.101636419126
35,20.0,3449,3,0.30573984,0.68693213,0.82714075,0.78184364,0.44423539,0.110670162891
35,20.0,183,3,0.37724697,0.50815952,0.89212171,0.79329909,0.35963432,0.024251729739
35,20.0,643,3,0.362593,6.71453291,0.93215168,0.63619369,3.98191286,0.068377602505
35,20.0,645,3,0.34677449,2.71126661,0.72040456,0.8441779,1.64885573,0.042868586886
35,20.0,660,3,0.34415526,4.03420397,0.87895806,0.64853582,2.29964061,0.034372064444
35,20.0,609,3,0.27503589,17.1778398,0.68739701,0.57236654,6.75850166,0.067330696144
35,20.0,3275,3,0.37724697,2.22022834,0.73674585,0.77810123,1.27277443,0.070333553749
35,20.0,169,3,0.30573984,0.74295615,0.42290364,0.80740052,0.25368432,0.058433469939
35,20.0,165,3,0.30573984,15.64847446,0.61900419,0.42650274,4.13130658,0.045180043744
35,20.0,160,3,0.30573984,0.52352364,0.44733141,0.70122521,0.16421893,0.053680696782
35,20.0,695,3,0.30573984,2.89788303,0.6647299,0.6641589,1.27937559,0.075552429846
35,20.0,34,3,0.34415526,2.88898794,0.52202299,0.8156864,1.23015144,0.025675348729
35,20.0,42,3,0.34534202,0.30203543,0.8767741,0.65899539,0.17451308,0.030488773235
35,20.0,37,3,0.34677449,0.23621995,0.93726603,0.80664749,0.17859251,0.053293642406
35,20.0,193,3,0.362593,20.62764937,0.96151921,0.84166845,16.69355186,0.094235439096
35,20.0,191,3,0.30573984,1.26003534,0.21534773,0.80292387,0.21786998,0.029590063482
35,20.0,36,3,0.28362314,0.98412679,0.4980612,0.69418873,0.34026033,0.022295159803
35,20.0,59,3,0.26458173,1.2071432,0.75074309,0.62558415,0.5669384,0.039533116357
35,20.0,269,3,0.26985025,0.95839325,0.76280017,0.30384338,0.22212851,0.039663568202
35,20.0,280,3,0.37724697,1.88496459,0.91701763,0.53268436,0.92076928,0.059931671255
35,20.0,248,3,0.27969908,0.33636625,0.76582339,0.57161985,0.14724764,0.074914718349
35,20.0,252,3,0.34763302,2.07511013,0.88981422,0.75819329,1.39997548,0.082275008186
35,20.0,13,3,0.33057679,0.31728955,0.53103064,0.60033778,0.1011512,0.027607241367
35,20.0,60,3,0.30573984,0.89963674,0.69594294,0.61475665,0.38489658,0.073216353947
35,20.0,61,3,0.30573984,7.49934168,0.84857881,0.90873873,5.7830156,0.131966120964
35,20.0,62,3,0.34415526,0.11282963,0.92470977,0.78466219,0.08186747,0.043751371681
35,20.0,20,3,0.27710318,1.17289466,0.64734799,0.84584683,0.64222697,0.047417351692
35,20.0,19,3,0.30121574,1.15790603,0.82515237,0.78578288,0.75077539,0.045705182463
35,20.0,17,3,0.34415526,0.49045858,0.78247467,0.8547187,0.32801661,0.040327100159
35,20.0,24,3,0.31212142,0.81093648,0.94781871,0.89425966,0.68734655,0.103365967824
35,20.0,29,3,0.28692041,0.26227932,0.79119816,0.52600134,0.10915312,0.050164018275
35,20.0,41,4,0.31777706,0.62825894,0.70019443,0.64103959,0.28199551,0.020269895182
35,20.0,46,4,0.35607046,0.73632722,0.44969212,0.70492212,0.2334142,0.01431543054
35,20.0,38,4,0.33361514,1.17803781,0.80107224,0.65708627,0.62008797,0.051818203594
35,20.0,246,4,0.37878338,0.66885706,0.73970397,0.92608839,0.458188,0.029475944955
35,20.0,249,4,0.32845384,0.36352959,0.40821959,0.61567154,0.0913656,0.027327099471
35,20.0,251,4,0.37878338,2.08423998,0.32907694,0.81716191,0.56047119,0.01157078748
35,20.0,237,4,0.40315421,0.76757749,0.8567323,0.90361634,0.59422572,0.035268246465
35,20.0,239,4,0.34497404,0.41141229,0.85845075,0.88160035,0.31136113,0.052932711827
35,20.0,605,4,0.37878338,1.64963839,0.41147357,0.59851866,0.40626405,0.030952290386
35,20.0,589,4,0.43853766,1.92815693,0.55523683,0.86373945,0.9247054,0.027373359983
35,20.0,3419,4,0.36190724,0.21791802,0.73997963,0.69628036,0.11227862,0.053848395632
35,20.0,30,4,0.41041788,1.95072426,0.69985427,0.36548177,0.49896401,0.009823834311
35,20.0,7,4,0.39910025,0.68719777,0.79400443,0.68695127,0.37482677,0.011068649169
35,20.0,10,4,0.39910025,2.33029911,0.78530034,0.91018916,1.66563222,0.048403417459
35,20.0,51,4,0.3751412,1.34246564,0.46454085,0.74597291,0.46521118,0.015084228904
35,20.0,55,4,0.41041788,1.2212315,0.64276902,0.97957452,0.76893639,0.015396410136
35,20.0,3344,4,0.36190724,0.52520177,0.77163385,0.91390415,0.37037196,0.073037029182
35,20.0,178,4,0.41041788,0.32035624,0.97737531,0.86442095,0.27065736,0.020659209497
35,20.0,184,4,0.41141355,2.48948915,0.71691234,0.67844196,1.21084622,0.007098503761
35,20.0,3431,4,0.37878338,0.93087283,0.87019487,0.23456675,0.19000863,0.01702299806
35,20.0,577,4,0.42599728,0.57910031,0.86485146,0.91187458,0.45669939,0.070778538187
35,20.0,579,4,0.42599728,1.07495748,0.95584478,0.77584996,0.79718001,0.066556438421
35,20.0,637,4,0.37878338,1.41908881,0.43028607,0.64606074,0.39449383,0.011961564413
35,20.0,3386,4,0.35366192,0.81505531,0.96000647,0.64257662,0.50278946,0.074673409306
35,20.0,3281,4,0.36190724,0.09426515,0.60864049,0.76324955,0.04379037,0.048550784995
35,20.0,3238,4,0.36190724,0.36210583,0.54973467,0.59842185,0.11912313,0.034381864869
35,20.0,3242,4,0.42599728,2.52881981,0.48795415,0.8398965,1.0363887,0.03678152605
35,20.0,694,4,0.35446402,0.74270191,0.65772856,0.82617394,0.40358288,0.034845122499
35,20.0,3297,4,0.35446402,0.41396112,0.80431898,0.66315699,0.22080262,0.03420333621
35,20.0,3303,4,0.37878338,0.27401955,0.63760797,0.3998924,0.06986802,0.018346618298
35,20.0,662,4,0.35446402,5.24467258,0.70985629,0.76982887,2.86604505,0.035041963943
35,20.0,3342,4,0.36190724,0.22615142,0.76169839,0.706088,0.12163014,0.056209629927
35,20.0,1599,4,0.36190724,2.54964325,0.50407611,0.45136534,0.58010117,0.023778977781
35,20.0,1805,4,0.36190724,3.00060814,0.54001657,0.87272643,1.41414682,0.049255425687
35,20.0,1807,4,0.41261671,0.57587411,0.68300849,0.65456328,0.25745735,0.018252720734
35,20.0,1656,4,0.37878338,0.28019471,0.72894101,0.89844269,0.1835028,0.028179943173
35,20.0,1792,4,0.42612892,2.5568712,0.80500275,0.66207283,1.3627368,0.032241060193
35,20.0,1639,4,0.36190724,1.26483751,0.70999805,0.65744888,0.59041025,0.048344862466
35,20.0,1573,4,0.42599728,0.19525326,0.79774745,0.66375699,0.10338864,0.047522523258
35,20.0,1904,4,0.39387833,1.1922425,0.70690646,0.83087472,0.70026447,0.066786315694
35,20.0,283,4,0.42599728,0.87103255,0.62533503,0.8061175,0.43908186,0.045241403351
35,20.0,1637,4,0.37878338,3.47759485,0.95111909,0.65944892,2.18119777,0.026988168271
35,20.0,1688,4,0.36190724,0.33552211,0.82063403,0.85398134,0.23513596,0.073243108066
35,20.0,1677,4,0.37878338,0.50267004,0.89027818,0.75412575,0.33748347,0.028888623552
35,20.0,1679,4,0.39910025,0.94495814,0.98799821,0.53523738,0.49970669,0.035810564919
35,20.0,1683,4,0.37878338,1.98749654,0.89873253,0.83828085,1.49736056,0.060890430068
35,20.0,1666,4,0.36190724,2.4015424,0.71719754,0.79051561,1.36156852,0.059254058487
35,20.0,1857,4,0.40315421,5.45393038,0.87227525,0.70693617,3.36312756,0.024312404025
35,20.0,240,4,0.38395284,0.51369661,0.4523701,0.64184275,0.14915205,0.028583197481
35,20.0,242,4,0.32845384,2.86313646,0.9168107,0.88297965,2.31778107,0.088019921967
35,20.0,229,4,0.42599728,1.88486164,0.64831264,0.58401052,0.71364896,0.033980527987
36,0.05,0,0,0.0,0.66388818,0.70812335,0.70714491,0.33243923,0.500745815876
36,0.05,3,1,3.02793836,8.09038981,0.92089231,0.63545936,4.7344123,0.013953869704
36,0.05,1,1,3.85665459,0.42435438,0.85413035,0.48207694,0.17473069,0.009818350762
36,0.05,2,1,4.0203809,0.82998366,0.25141881,0.70159466,0.14640421,0.004206124
36,0.05,369,1,3.77806264,1.60344967,0.61290637,0.41264896,0.40553675,0.006030772169
36,0.05,64,1,3.78840938,0.39745987,0.85613326,0.83890419,0.28546116,0.01712583546
36,0.05,27,2,5.01064929,0.24421972,0.45197274,0.8529651,0.09415085,0.000256164459
36,0.05,32,2,5.02814345,1.82726678,0.614592,0.83919179,0.94243213,0.000342707409
36,0.05,4,2,6.01360645,1.77715046,0.4020685,0.87954854,0.62846929,7.0830881e-05
36,0.05,5,2,4.76531998,0.74305068,0.51690017,0.68220337,0.26202273,0.000234312743
36,0.05,119,2,5.06261422,0.92107189,0.98125867,0.76011232,0.68699695,0.000495606108
36,0.05,522,2,5.40077872,1.30410242,0.63649705,0.78153147,0.64871593,0.000330535593
36,0.05,138,2,5.05599226,1.21870789,0.94949493,0.83172947,0.96244155,0.000524747177
36,0.05,146,2,5.40077872,2.0249135,0.87185883,0.5871677,1.03660859,0.000340160356
36,0.05,148,2,5.40077872,0.59040786,0.9109895,0.79294767,0.42649116,0.000479991195
36,0.05,31,2,4.75289939,1.63357335,0.73626065,0.57451824,0.69099364,0.000281067595
36,0.05,153,2,4.67340291,2.37028515,0.30360979,0.59200533,0.42603177,0.000119430915
36,0.05,535,2,6.01360645,1.7552023,0.54791264,0.42050524,0.40439886,4.6147217e-05
36,0.05,2239,2,5.905403,1.44706287,0.63741297,0.99420021,0.91702705,0.000296287954
36,0.05,719,2,6.01360645,0.13745614,0.72810948,0.7422687,0.07428857,0.000108248181
36,0.05,718,2,5.85437932,1.09027715,0.53688689,0.83108971,0.48648293,0.000128139885
36,0.05,714,2,4.93335416,0.97297993,0.723664,0.65608822,0.46195863,0.000136349276
36,0.05,853,2,4.71324238,0.99709752,0.79790329,0.69957546,0.55657341,0.000370902866
36,0.05,402,2,4.89755685,1.40586043,0.68614387,0.59128519,0.57036701,0.000269579933
36,0.05,3244,2,5.40077872,1.17716942,0.90391702,0.95976605,1.021252,0.000576460189
36,0.05,2113,2,5.40077872,5.35505926,0.86354057,0.74019271,3.42288123,0.0004247202
36,0.05,2971,2,5.40077872,3.46656441,0.70696487,0.75677441,1.85465677,0.000355500031
36,0.05,506,2,5.40077872,2.16251227,0.95884931,0.58371214,1.21034079,0.000371898526
36,0.05,2849,2,5.40077872,0.66282761,0.69725902,0.86530068,0.39990955,0.000400900458
36,0.05,412,2,5.40077872,0.38780324,0.80242284,0.99128509,0.30847025,0.000528539224
36,0.05,766,2,4.97667831,4.41484158,0.68163992,0.8009641,2.4103671,0.000156791204
36,0.05,28,2,5.40077872,1.47142577,0.78763784,0.64633963,0.74907571,0.00033826941
36,0.05,1263,2,5.40077872,1.05521566,0.96483434,0.7008985,0.71359058,0.000449348454
36,0.05,1202,2,5.40077872,0.98260425,0.73048151,0.75242856,0.54007384,0.000365216061
36,0.05,350,2,5.40077872,0.80073429,0.4644405,0.9050695,0.3365894,0.000279310575
36,0.05,1150,2,5.40077872,0.17938487,0.88281991,0.47453381,0.07514932,0.000278365014
36,0.05,3679,2,5.40077872,3.18401089,0.89540806,0.63116157,1.79943468,0.000375523319
36,0.05,297,2,5.27373582,3.0981757,0.69729257,0.78524141,1.69638443,0.000255998537
