orf,E_essential,U,D_enc,D_dec,D,D_dec_raw
YJR012C,1,1,0.0,0.0,0.0,0.0
YER023W,1,6,0.06666666666666667,0.0015948305013576056,0.00010632203342384037,0.00030174290277839503
YDR144C,0,1,0.0,0.0,0.0,0.0
YLR120C,0,1,0.0,0.0,0.0,0.0
YGL140C,0,8,0.75,2.1362257701997284e-05,1.6021693276497965e-05,4.041752175804063e-06
YDR147W,0,3,0.3333333333333333,2.7533364300180716e-05,9.177788100060239e-06,5.209329304975888e-06
YHR087W,0,4,0.0,0.0005244695322375836,0.0,9.922995512155077e-05
YOR142W,0,11,0.6181818181818182,0.0004197769875655127,0.00025949850140413516,7.942206186786885e-05
YFR049W,0,8,1.0,0.0,0.0,0.0
YPR083W,0,3,0.0,6.383542907122065e-05,0.0,1.2077702082859406e-05
YLR084C,0,3,0.0,9.207829432795671e-05,0.0,1.742126940119961e-05
YKL023W,0,5,0.5,2.9417805182180163e-05,1.4708902591090082e-05,5.565866668266065e-06
YHR008C,0,16,0.65,0.00018933315954475168,0.0001230665537040886,3.582194916927303e-05
YLR299W,0,1,0.0,0.0,0.0,0.0
YMR097C,0,14,0.9340659340659341,2.236463297907393e-06,2.0890041793640487e-06,4.2314021890944637e-07
YMR212C,0,3,0.3333333333333333,4.74744337368163e-05,1.582481124560543e-05,8.982191794873025e-06
YDR160W,1,2,1.0,0.0,0.0,0.0
YJL156C,1,4,0.16666666666666666,0.0007988731171022865,0.00013314551951704775,0.00015114728060497352
YFR029W,1,4,0.16666666666666666,0.0006769058509593105,0.00011281764182655175,0.00012807099952143633
YNL272C,1,16,0.125,0.001264533261584144,0.000158066657698018,0.00023925046372352634
YPR105C,1,14,0.31868131868131866,0.0007181695280696551,0.00022886721224197798,0.00013587811237762189
YPR114W,0,3,0.0,0.00012675671694144255,0.0,2.398244809339396e-05
YML071C,0,12,0.3939393939393939,0.005848050575952136,0.0023037774996175083,0.0011064547328888765
YJL165C,0,1,0.0,0.0,0.0,0.0
YGR123C,0,5,0.6,3.720045479160047e-05,2.2320272874960285e-05,7.038348717270381e-06
YER090W,0,9,0.2222222222222222,0.002304123978425428,0.0005120275507612061,0.00043594166089722753
YHR201C,0,1,0.0,0.0,0.0,0.0
YER031C,0,16,0.21666666666666667,0.001306212000921152,0.0002830126001995829,0.0002471361066059438
YJR148W,0,3,0.3333333333333333,8.30463665625574e-05,2.7682122187519133e-05,1.5712423163749024e-05
YGL221C,0,4,0.0,0.0006775804183802105,0.0,0.00012819862808856547
YOL011W,0,4,0.5,0.0011183798296444413,0.0005591899148222207,0.00021159814533171632
YML005W,0,4,0.16666666666666666,0.0012652757004897788,0.00021087928341496313,0.0002393909336169295
YDR173C,0,4,0.5,0.0001149287182882586,5.74643591441293e-05,2.174458353999312e-05
YML099C,0,7,0.14285714285714285,0.0006054412528086348,8.649160754409067e-05,0.00011454985399937614
YMR042W,0,3,1.0,0.0,0.0,0.0
YOR172W,0,2,0.0,9.92548214324039e-06,0.0,1.8779072702879859e-06
YDR178W,0,8,0.8214285714285714,9.311655254077129e-06,7.648859672991927e-06,1.7617708487799402e-06
YJR051W,0,8,0.5714285714285714,0.0004332263055941078,0.0002475578889109187,8.196668103516185e-05
YJL045W,0,9,0.6666666666666666,0.0003465766228880144,0.00023105108192534294,6.557250826112305e-05
YEL047C,0,10,0.35555555555555557,0.0027033345034828404,0.0009611856012383433,0.0005114725355249511
YMR118C,0,11,0.6363636363636364,6.350552818682568e-05,4.041260884616179e-05,1.2015284634483696e-05
YLR164W,0,8,0.8214285714285714,9.311655254077129e-06,7.648859672991927e-06,1.7617708487799402e-06
YDR179W-A,0,1,0.0,0.0,0.0,0.0
YDR181C,0,22,0.7619047619047619,0.0003932930496895746,0.000299651847382533,7.441128468190106e-05
YNL136W,0,21,0.8238095238095238,0.00022814752137281138,0.0001879501009404589,4.316565008138865e-05
YEL018W,0,22,0.8398268398268398,3.904161776800003e-05,3.278819847182687e-05,7.386697874446639e-06
YDR184C,0,1,0.0,0.0,0.0,0.0
YDR185C,0,1,0.0,0.0,0.0,0.0
YLR440C,1,7,0.7619047619047619,7.570280054508032e-06,5.767832422482309e-06,1.4323015997926672e-06
YIL107C,0,8,0.07142857142857142,0.001911549520851624,0.0001365392514894017,0.00036166633428155466
YJR136C,0,6,1.0,0.0,0.0,0.0
YKL033W,0,15,0.3904761904761905,0.0006196074090179089,0.00024194194066413588,0.00011723009938730913
YPR085C,0,6,1.0,0.0,0.0,0.0
YDR191W,0,5,0.0,5.132263592848592e-05,0.0,9.710273994708133e-06
YOR201C,0,12,0.6818181818181818,0.00014929575890717544,0.00010179256289125598,2.824684856905261e-05
YDR196C,0,6,0.6666666666666666,0.0001821798681753678,0.0001214532454502452,3.4468542082827075e-05
YKL088W,0,12,0.3939393939393939,0.0011691747476687958,0.00046058399150588925,0.000221208574777361
YIL083C,0,5,1.0,0.0,0.0,0.0
YGR277C,0,7,0.47619047619047616,0.0002957764234164551,0.00014084591591259765,5.596107956244863e-05
YDR197W,0,1,0.0,0.0,0.0,0.0
YDR198C,0,1,0.0,0.0,0.0,0.0
YDR200C,0,5,1.0,0.0,0.0,0.0
YFR008W,0,8,0.35714285714285715,0.00042476624125818864,0.00015170222902078167,8.03660317070739e-05
YMR052W,0,7,0.47619047619047616,0.0007807150941336172,0.0003717690924445796,0.00014771177159343972
YLR238W,0,5,1.0,0.0,0.0,0.0
YDR204W,0,5,1.0,0.0,0.0,0.0
YGR255C,0,9,0.3888888888888889,0.0036117109507255935,0.0014045542586155087,0.0006833379129260157
YOL096C,0,6,0.8,2.3691852773715052e-06,1.8953482218972042e-06,4.4825129830747937e-07
YOR125C,0,6,0.8,0.0016207843753298387,0.001296627500263871,0.0003066533915507503
YDR205W,0,1,0.0,0.0,0.0,0.0
YNR039C,0,1,0.0,0.0,0.0,0.0
YJR094C,0,4,0.16666666666666666,9.033125266070808e-06,1.505520877678468e-06,1.709072805307411e-06
YLR227C,0,2,0.0,2.6276576217836318e-05,0.0,4.971544233884588e-06
YDR210W,0,1,0.0,0.0,0.0,0.0
YLL019C,0,5,0.0,0.00011731968034172475,0.0,2.2196955017608908e-05
YGR198W,1,10,0.15555555555555556,0.0004498026400271641,6.996929955978108e-05,8.510293361184513e-05
YLR228C,0,1,0.0,0.0,0.0,0.0
YMR280C,0,4,0.0,8.396004556268334e-05,0.0,1.588529178738707e-05
YDR219C,0,1,0.0,0.0,0.0,0.0
YDR223W,0,1,0.0,0.0,0.0,0.0
YOL116W,0,3,0.0,0.00017037808266159537,0.0,3.2235637071377706e-05
YDR397C,1,5,0.8,9.753324998473691e-06,7.802659998778952e-06,1.8453350335821266e-06
YDR423C,0,3,0.0,3.0756982242118575e-05,0.0,5.819239784127639e-06
YGR071C,0,5,0.4,0.00020222040996938429,8.088816398775372e-05,3.826022480336112e-05
YER159C,1,4,1.0,0.0,0.0,0.0
YIL130W,0,2,1.0,0.0,0.0,0.0
YNL050C,0,2,0.0,0.0010827137017390882,0.0,0.00020485009219637338
YLR278C,0,6,0.2,0.00015533332749860933,3.106666549972187e-05,2.93891602259667e-05
YER078C,0,2,0.0,0.00018500092275250177,0.0,3.500228732802778e-05
YGR208W,0,3,0.0,0.004567343147954883,0.0,0.0008641441070231302
YDR232W,1,1,0.0,0.0,0.0,0.0
YDR479C,0,4,0.6666666666666666,2.4076840924928143e-05,1.6051227283285426e-05,4.555352975903773e-06
YHR192W,0,3,1.0,0.0,0.0,0.0
YLL023C,0,5,0.1,0.00027110447318105666,2.711044731810567e-05,5.129313154233239e-05
YDR234W,0,4,0.0,5.115006253364996e-05,0.0,9.677623003235498e-06
YLR172C,0,4,0.16666666666666666,7.190473128654228e-05,1.1984121881090379e-05,1.360441897959207e-05
YNL210W,0,1,0.0,0.0,0.0,0.0
YKL197C,0,10,0.8222222222222222,4.9356780417514114e-05,4.0582241676622717e-05,9.338332934000686e-06
YDR256C,0,7,0.47619047619047616,0.004711255462032022,0.0022434549819200103,0.0008913724045495611
YOL044W,0,9,0.8055555555555556,0.00025727541433601906,0.00020724963932623757,4.867666518114683e-05
YNL202W,0,5,1.0,0.0,0.0,0.0
YMR177W,0,1,0.0,0.0,0.0,0.0
YJR019C,0,8,0.4642857142857143,0.00036717815725861353,0.00017047557301292773,6.94703311190266e-05
YLR151C,0,5,1.0,0.0,0.0,0.0
YLR251W,0,5,1.0,0.0,0.0,0.0
YDR248C,0,1,0.0,0.0,0.0,0.0
YDR249C,0,1,0.0,0.0,0.0,0.0
YDR251W,0,3,0.0,0.0004589442202457496,0.0,8.683252616026294e-05
YDR466W,0,4,0.16666666666666666,6.582811563227563e-05,1.097135260537927e-05,1.2454719594593968e-05
YJR011C,0,4,0.5,7.363322858853295e-05,3.681661429426648e-05,1.3931451722509458e-05
YDR253C,0,5,0.7,3.797454482135572e-05,2.6582181374949003e-05,7.184807022645986e-06
YJR060W,0,12,0.16666666666666666,0.0014777402167465987,0.0002462900361244331,0.0002795893495728363
YIR017C,0,4,1.0,0.0,0.0,0.0
YPL038W,0,4,1.0,0.0,0.0,0.0
YNR013C,0,5,0.0,0.0014346481016837827,0.0,0.0002714362951417566
YNR062C,0,1,0.0,0.0,0.0,0.0
YGR088W,0,1,0.0,0.0,0.0,0.0
YDR257C,0,1,0.0,0.0,0.0,0.0
YDR258C,0,5,0.0,0.0009948405674705164,0.0,0.00018822444164111785
YKL071W,0,3,0.0,0.0002266902986792465,0.0,4.288994265970558e-05
YHL010C,0,2,0.0,4.05463598780195e-05,0.0,7.671395998682196e-06
YMR016C,0,6,0.06666666666666667,0.0005267877742041307,3.5119184946942046e-05,9.96685679144044e-05
YDR261C,0,3,1.0,0.0,0.0,0.0
YOR190W,0,3,1.0,0.0,0.0,0.0
YLR300W,0,4,0.5,0.0009805824552707935,0.0004902912276353968,0.00018552679812375216
YDR262W,0,2,1.0,0.0,0.0,0.0
YDR263C,0,1,0.0,0.0,0.0,0.0
YMR291W,0,3,0.0,0.0010846562916298778,0.0,0.0002052176313875638
YKR088C,0,1,0.0,0.0,0.0,0.0
YDR267C,1,3,1.0,0.0,0.0,0.0
YHR122W,1,5,0.6,0.0001156326708045431,6.937960248272586e-05,2.187777178507686e-05
YNL240C,1,8,0.21428571428571427,0.002613954741720669,0.0005601331589401434,0.0004945618301297378
YDR268W,0,6,0.5333333333333333,0.0001638880697329862,8.74069705242593e-05,3.100772267014145e-05
YPL097W,0,7,0.5238095238095238,0.00012164077050214595,6.371659407255265e-05,2.301450790931918e-05
YDR270W,0,3,0.0,8.820476672179242e-05,0.0,1.6688395617508297e-05
YDR272W,0,3,0.0,3.450279163365074e-05,0.0,6.527949203776524e-06
YLR154C,0,3,0.3333333333333333,0.001817688978080631,0.000605896326026877,0.00034390786238879483
YER055C,0,2,0.0,4.602720084945333e-06,0.0,8.708374450611347e-07
YLL005C,0,4,0.0,0.0011508677954214538,0.0,0.00021774488825554181
YDR284C,0,7,0.14285714285714285,0.0004145110890723356,5.921586986747651e-05,7.842575066381611e-05
YDR503C,0,5,0.3,0.00044304402641591613,0.00013291320792477483,8.3824199797763e-05
YLR394W,0,5,0.3,0.005235599811335371,0.0015706799434006113,0.0009905786749836657
YLR263W,0,8,0.10714285714285714,0.0008768885839018013,9.395234827519298e-05,0.00016590785446762417
YDR286C,0,1,0.0,0.0,0.0,0.0
YDR287W,0,2,0.0,0.0010827224745712425,0.0,0.00020485175202156333
YNL035C,0,1,0.0,0.0,0.0,0.0
YHR046C,0,3,0.0,0.002186692607828954,0.0,0.0004137235740153538
YLR110C,0,3,0.0,0.0016531625007571876,0.0,0.0003127793526134805
YLR286C,0,3,0.0,0.0015979277763951436,0.0,0.00030232890910303844
YER033C,0,2,1.0,0.0,0.0,0.0
YNL066W,0,2,0.0,1.398426251807975e-05,0.0,2.6458309907093555e-06
YLR190W,0,6,0.13333333333333333,0.0004971395350326813,6.628527133769083e-05,9.405910299493752e-05
YKR042W,0,3,0.0,1.0043229689055633e-05,0.0,1.900185177713934e-06
YOR247W,0,4,0.16666666666666666,7.621143966056961e-05,1.2701906610094934e-05,1.4419250828552073e-05
YIL123W,0,1,0.0,0.0,0.0,0.0
YDR294C,0,1,0.0,0.0,0.0,0.0
YHR033W,0,2,0.0,6.378888885235902e-07,0.0,1.2068896645088248e-07
YDR302W,1,2,0.0,0.0010827224745712425,0.0,0.00020485175202156333
YJL062W,0,1,0.0,0.0,0.0,0.0
YLL031C,1,2,0.0,0.0021654274034781764,0.0,0.00040970018439274677
YHR097C,0,1,0.0,0.0,0.0,0.0
YHL008C,0,2,0.0,6.119310707995044e-05,0.0,1.1577773151827328e-05
YFR030W,0,3,0.0,5.5801502492439e-05,0.0,1.0557678278118725e-05
YHR185C,0,6,0.06666666666666667,0.0015923719306705304,0.0001061581287113687,0.00030127773970609837
YNL142W,0,2,0.0,3.894007314354365e-05,0.0,7.3674855696161706e-06
YKL007W,0,9,0.1388888888888889,0.001544408718760509,0.00021450121093895958,0.00029220307078298374
YMR238W,0,4,0.16666666666666666,0.004715741865102216,0.000785956977517036,0.0008922212347445454
YER168C,1,4,0.0,3.990338729180786e-05,0.0,7.549745193530627e-06
YLR083C,0,2,0.0,0.0010827137017390882,0.0,0.00020485009219637338
YDR317W,0,3,1.0,0.0,0.0,0.0
YDR321W,0,3,1.0,0.0,0.0,0.0
YPR145W,0,4,0.6666666666666666,0.0019456549587262876,0.001297103305817525,0.0003681191039119755
YLR155C,0,5,0.3,0.0004143060906696529,0.00012429182720089587,7.838696484109842e-05
YDR323C,0,7,0.38095238095238093,4.3045070678250076e-05,1.6398122163142884e-05,8.14415360485005e-06
YDR326C,0,5,0.0,0.00022760626794532884,0.0,4.306324460305831e-05
YMR258C,0,2,1.0,0.0,0.0,0.0
YNL311C,0,3,0.0,0.0015212750721329178,0.0,0.00028782617074293756
YER066W,0,1,0.0,0.0,0.0,0.0
YMR204C,0,4,0.3333333333333333,6.370269401303113e-05,2.1234231337677042e-05,1.2052588528958556e-05
YDR331W,1,4,1.0,0.0,0.0,0.0
YDR434W,1,7,0.3333333333333333,0.0019016362292722736,0.0006338787430907578,0.00035979073347338383
YLR088W,1,4,1.0,0.0,0.0,0.0
YLR459W,1,4,1.0,0.0,0.0,0.0
YDR332W,0,1,0.0,0.0,0.0,0.0
YGR202C,0,5,0.5,0.0002791786344000022,0.0001395893172000011,5.282076776551187e-05
YNL027W,0,9,0.05555555555555555,0.0005949471946870455,3.3052621927058086e-05,0.00011256437180748301
YML078W,0,19,0.672514619883041,0.0015362075706045332,0.0010331220504065574,0.0002906514085539298
YOR221C,0,10,0.35555555555555557,8.209707087539839e-05,2.9190069644586095e-05,1.5532815841218804e-05
YDR338C,0,1,0.0,0.0,0.0,0.0
YDR342C,0,2,0.0,4.438582822271783e-05,0.0,8.397825749347754e-06
YDR343C,0,1,0.0,0.0,0.0,0.0
YDR345C,0,2,0.0,0.004566867873512035,0.0,0.0008640541848089015
YHR096C,0,1,0.0,0.0,0.0,0.0
YDR350C,0,1,0.0,0.0,0.0,0.0
YDR352W,0,1,0.0,0.0,0.0,0.0
YGR209C,0,13,0.10256410256410256,0.004737832435063721,0.00048593153180140727,0.0008964007840436963
YDR354W,0,4,0.5,1.046377615381057e-05,5.231888076905285e-06,1.9797528251349768e-06
YNR033W,0,4,0.3333333333333333,0.0010598828474152656,0.00035329428247175517,0.00020053048064472788
YDR357C,0,6,0.9333333333333333,6.884607393654836e-06,6.4256335674111805e-06,1.302571914496639e-06
YNL086W,0,7,0.6666666666666666,0.0011962133371002234,0.0007974755580668156,0.0002263242923756431
YLR408C,0,6,0.6666666666666666,0.00014444262258660437,9.62950817244029e-05,2.7328632219602435e-05
YEL005C,0,7,0.6666666666666666,0.000190750932497533,0.00012716728833168865,3.609019267595838e-05
YGL079W,0,6,0.9333333333333333,6.884607393654836e-06,6.4256335674111805e-06,1.302571914496639e-06
YKL061W,0,9,0.4444444444444444,0.0006521962381293102,0.00028986499472413783,0.0001233959257154691
YHR022C,0,4,0.5,2.6440426702063678e-05,1.3220213351031839e-05,5.00254484535416e-06
YKL015W,0,4,0.0,0.0010456519498944572,0.0,0.00019783798616119797
YJR021C,0,6,0.06666666666666667,0.0011389750104802555,7.593166736535036e-05,0.0002154947660969666
YGL090W,0,7,0.14285714285714285,0.00011567834624845056,1.6525478035492936e-05,2.188641360689968e-05
YDR370C,0,1,0.0,0.0,0.0,0.0
YDR371W,0,2,0.0,4.815377346882025e-05,0.0,9.110723286171362e-06
YER001W,0,4,0.16666666666666666,0.0011011465799366372,0.00018352442998943952,0.00020833760398471352
YLR149C,0,1,0.0,0.0,0.0,0.0
YDR374C,0,3,0.0,0.0005086599699798378,0.0,9.623877630772251e-05
YDR375C,0,3,0.3333333333333333,0.00021866621797330722,7.288873932443574e-05,4.137178170010695e-05
YOR320C,0,3,1.0,0.0,0.0,0.0
YDR379C-A,0,3,0.3333333333333333,3.2905255227162664e-05,1.096841840905422e-05,6.225694342098412e-06
YDR380W,0,2,0.0,0.0006213997133112301,0.0,0.00011756920445187149
YJR129C,0,1,0.0,0.0,0.0,0.0
YPR159W,0,5,0.0,0.00012506366879678612,0.0,2.366212235264763e-05
YLR143W,0,1,0.0,0.0,0.0,0.0
YNL024C,0,5,0.0,7.289548512828872e-05,0.0,1.3791870210235662e-05
YPL024W,0,6,0.3333333333333333,1.9697527634846972e-05,6.56584254494899e-06,3.726784232579497e-06
YJR115W,0,1,0.0,0.0,0.0,0.0
YIL156W,0,9,0.19444444444444445,0.0013119692404152971,0.0002551051300807522,0.0002482253798268127
YIL015W,0,2,0.0,1.2829294409845023e-05,0.0,2.42731032077073e-06
YJR083C,0,3,0.3333333333333333,2.7472378928488168e-06,9.157459642829389e-07,5.197790835485955e-07
YGL060W,0,5,0.0,0.00015583473981610357,0.0,2.948402774200728e-05
YDR389W,1,1,0.0,0.0,0.0,0.0
YDR393W,0,1,0.0,0.0,0.0,0.0
YDR396W,0,1,0.0,0.0,0.0,0.0
YDR399W,0,3,0.3333333333333333,0.00011082162821539964,3.6940542738466544e-05,2.0967519595265547e-05
YJR133W,0,3,0.0,0.000886241765092723,0.0,0.00016767748204896184
YDR441C,0,2,1.0,0.0,0.0,0.0
YML022W,0,3,0.3333333333333333,0.001405919192285653,0.0004686397307618843,0.0002660007679756597
YDR400W,0,2,0.0,0.00012238406389397717,0.0,2.3155139472031473e-05
YKL121W,0,1,0.0,0.0,0.0,0.0
YOR328W,0,3,0.6666666666666666,2.0759456881229947e-06,1.3839637920819963e-06,3.9277018931560325e-07
YDR410C,0,1,0.0,0.0,0.0,0.0
YER100W,0,6,0.13333333333333333,0.004613901427916409,0.0006151868570555212,0.0008729529619653958
YDR415C,0,1,0.0,0.0,0.0,0.0
YDR465C,0,1,0.0,0.0,0.0,0.0
YPL150W,0,10,0.8,0.0003745946282309082,0.0002996757025847266,7.087353194673018e-05
YMR191W,0,5,0.6,0.0007566303293854419,0.0004539781976312651,0.00014315491942534865
YDR428C,0,1,0.0,0.0,0.0,0.0
YOR160W,1,7,0.047619047619047616,8.346529923311889e-05,3.974538058719947e-06,1.579168548032519e-05
YDR437W,1,5,1.0,0.0,0.0,0.0
YPL076W,1,6,0.6666666666666666,0.015848514602479064,0.010565676401652709,0.002998548621190131
YGR216C,1,5,1.0,0.0,0.0,0.0
YPL096C-A,0,5,1.0,0.0,0.0,0.0
YPL175W,1,5,1.0,0.0,0.0,0.0
YNL038W,1,5,1.0,0.0,0.0,0.0
YHR109W,0,5,0.3,0.0006801487406681,0.00020404462220043,0.00012868455623062103
YDR446W,0,2,0.0,0.004566867873512036,0.0,0.0008640541848089017
YLR445W,0,1,0.0,0.0,0.0,0.0
YGR223C,0,2,0.0,1.1967045773773387e-05,0.0,2.2641723533544492e-06
YDR452W,0,6,0.0,0.0003038049438562408,0.0,5.748008052239667e-05
YDR453C,0,4,0.3333333333333333,6.485625680920117e-05,2.1618752269733724e-05,1.2270843312998117e-05
YDR454C,1,2,0.0,1.929189054260938e-05,0.0,3.6500374475248057e-06
YKL029C,0,5,0.1,0.0004362582578541089,4.3625825785410894e-05,8.254032825048629e-05
YNL280C,0,12,0.42424242424242425,0.00043606549499743575,0.00018499748272618488,8.250385740053019e-05
YDR461W,0,1,0.0,0.0,0.0,0.0
YNL145W,0,4,0.0,0.0017965989876876196,0.0,0.000339917623353776
YNL263C,1,17,0.16911764705882354,0.002412353300080005,0.00040797151398411853,0.00045641871451138213
YOL026C,0,4,0.16666666666666666,8.31260228141893e-05,1.3854337135698217e-05,1.572749417510189e-05
YDR475C,0,2,1.0,0.0,0.0,0.0
YDR476C,0,1,0.0,0.0,0.0,0.0
YHR211W,0,2,0.0,0.004569183413821269,0.0,0.0008644922864465451
YFR022W,0,5,0.0,0.0007374912217573018,0.0,0.0001395337885983504
YGL209W,0,3,0.3333333333333333,1.7800147354530313e-05,5.933382451510104e-06,3.367798727242176e-06
YJL089W,0,8,0.25,0.0007877571966940278,0.00019693929917350694,0.00014904414168946724
YNL257C,0,1,0.0,0.0,0.0,0.0
YMR104C,0,9,0.16666666666666666,0.0005597186614245001,9.328644357075001e-05,0.00010589911184523817
YOL129W,0,2,0.0,0.0010827224745712425,0.0,0.00020485175202156333
YLR181C,0,6,0.7333333333333333,1.6806772047876965e-05,1.2324966168443106e-05,3.1798515138406256e-06
YDR487C,1,1,0.0,0.0,0.0,0.0
YPL077C,0,1,0.0,0.0,0.0,0.0
YPL005W,0,2,0.0,7.733708888455678e-06,0.0,1.4632224347723548e-06
YPL004C,0,11,0.18181818181818182,0.0019839586974324517,0.0003607197631695367,0.00037536619461824456
YDR493W,0,2,0.0,2.2349743442806665e-05,0.0,4.228585079758716e-06
YKL021C,1,16,0.8666666666666667,1.9875953104331087e-06,1.722582602375361e-06,3.760542440141934e-07
YHL014C,0,4,0.16666666666666666,0.00019753135836414164,3.292189306069027e-05,3.737305338204758e-05
YER113C,0,2,0.0,1.391685712645437e-05,0.0,2.6330778495356427e-06
YIR022W,1,6,0.3333333333333333,0.0004793838741199176,0.0001597946247066392,9.069972112958852e-05
YPL058C,0,9,0.027777777777777776,0.0022526600105320423,6.257388918144562e-05,0.00042620464680862984
YDR511W,0,1,0.0,0.0,0.0,0.0
YDR512C,0,1,0.0,0.0,0.0,0.0
YDR513W,0,1,0.0,0.0,0.0,0.0
YPR188C,0,7,0.3333333333333333,7.958328867018168e-05,2.652776289006056e-05,1.5057206716042758e-05
YNL193W,0,1,0.0,0.0,0.0,0.0
YEL011W,0,1,0.0,0.0,0.0,0.0
YIL172C,0,3,0.0,0.001561922116127644,0.0,0.0002955166162378596
YOL088C,0,2,0.0,0.00015216866045070627,0.0,2.8790403291892185e-05
YKL189W,1,6,0.3333333333333333,0.00018166789003416835,6.055596334472278e-05,3.437167550650244e-05
YGL202W,0,6,0.4,0.0010247125738415644,0.0004098850295366258,0.00019387624345111698
YDR525W-A,0,2,0.0,1.1634215312891406e-05,0.0,2.2012006273220534e-06
YDR527W,1,4,0.6666666666666666,7.995432985161842e-07,5.330288656774561e-07,1.512740793369049e-07
YDR528W,0,1,0.0,0.0,0.0,0.0
YLR031W,0,2,0.0,1.434954067952334e-05,0.0,2.7149418414622844e-06
YDR533C,0,2,0.0,0.010210613565862137,0.0,0.0019318543092127997
YMR322C,0,3,0.0,0.009132274583090778,0.0,0.0017278319165111617
YDR538W,0,1,0.0,0.0,0.0,0.0
YDR545W,0,1,0.0,0.0,0.0,0.0
YEL001C,0,2,0.0,2.8480253713573742e-05,0.0,5.388481359043155e-06
YHR039C,0,6,0.06666666666666667,0.00033692052229830144,2.2461368153220095e-05,6.374556814492895e-05
YJL179W,0,9,0.4444444444444444,6.276166172221383e-05,2.7894071876539477e-05,1.1874544646052063e-05
YEL004W,0,1,0.0,0.0,0.0,0.0
YEL012W,0,1,0.0,0.0,0.0,0.0
YLR072W,0,8,0.03571428571428571,0.0006425241573469752,2.294729133382054e-05,0.00012156596213709225
YNL326C,0,1,0.0,0.0,0.0,0.0
YPR149W,0,4,0.0,0.005053452157923123,0.0,0.0009561162279536533
YEL017C-A,0,2,0.0,1.4154204852106575e-05,0.0,2.6779841838734806e-06
YEL017W,0,1,0.0,0.0,0.0,0.0
YOR371C,0,4,0.16666666666666666,4.816053707057364e-05,8.02675617842894e-06,9.112002963744979e-06
YJR135W-A,0,7,0.9523809523809523,3.67488755763992e-06,3.499892912038019e-06,6.952909654552914e-07
YLR262C-A,0,2,0.0,3.177818789299303e-05,0.0,6.01245251561619e-06
